day;new_expositions;immune;active_cases_1;new_expositions_1;active_cases_2;new_expositions_2;strain2 %;max_expositions;max_expositions_1;max_expositions_2;
262;0.00829307;0.237999;0.0270466;0.00829307;0;0;0;0.0115207;0.0115207;0;
263;0.00830689;0.237976;0.0270906;0.00830689;0;0;0;0.0115207;0.0115207;0;
264;0.0083207;0.237968;0.027135;0.0083207;0;0;0;0.0115207;0.0115207;0;
265;0.00833448;0.237973;0.0271799;0.00833448;0;0;0;0.0115207;0.0115207;0;
266;0.0083482;0.237992;0.027225;0.0083482;0;0;0;0.0115207;0.0115207;0;
267;0.00836183;0.238024;0.0272704;0.00836183;0;0;0;0.0115207;0.0115207;0;
268;0.00837535;0.238069;0.0273158;0.00837535;0;0;0;0.0115207;0.0115207;0;
269;0.00838874;0.238125;0.0273612;0.00838874;0;0;0;0.0115207;0.0115207;0;
270;0.00840199;0.238193;0.0274066;0.00840199;0;0;0;0.0115207;0.0115207;0;
271;0.00841506;0.238271;0.0274518;0.00841506;0;0;0;0.0115207;0.0115207;0;
272;0.00842794;0.23836;0.0274967;0.00842794;0;0;0;0.0115207;0.0115207;0;
273;0.00844062;0.238458;0.0275413;0.00844062;0;0;0;0.0115207;0.0115207;0;
274;0.00845307;0.238565;0.0275856;0.00845307;0;0;0;0.0115207;0.0115207;0;
275;0.00846528;0.23868;0.0276293;0.00846528;0;0;0;0.0115207;0.0115207;0;
276;0.00847723;0.238804;0.0276726;0.00847723;0;0;0;0.0115207;0.0115207;0;
277;0.00848892;0.238934;0.0277152;0.00848892;0;0;0;0.0115207;0.0115207;0;
278;0.00850032;0.239072;0.0277572;0.00850032;0;0;0;0.0115207;0.0115207;0;
279;0.00851143;0.239216;0.0277985;0.00851143;0;0;0;0.0115207;0.0115207;0;
280;0.00852224;0.239366;0.027839;0.00852224;0;0;0;0.0115207;0.0115207;0;
281;0.00853273;0.239521;0.0278787;0.00853273;0;0;0;0.0115207;0.0115207;0;
282;0.00854289;0.23968;0.0279176;0.00854289;0;0;0;0.0115207;0.0115207;0;
283;0.00855273;0.239844;0.0279555;0.00855273;0;0;0;0.0115207;0.0115207;0;
284;0.00856222;0.240012;0.0279925;0.00856222;0;0;0;0.0115207;0.0115207;0;
285;0.00857137;0.240183;0.0280285;0.00857137;0;0;0;0.0115207;0.0115207;0;
286;0.00858017;0.240357;0.0280635;0.00858017;0;0;0;0.0115207;0.0115207;0;
287;0.00858862;0.240533;0.0280974;0.00858862;0;0;0;0.0115207;0.0115207;0;
288;0.00859671;0.240711;0.0281302;0.00859671;0;0;0;0.0115207;0.0115207;0;
289;0.00860443;0.24089;0.028162;0.00860443;0;0;0;0.0115207;0.0115207;0;
290;0.0086118;0.241071;0.0281926;0.0086118;0;0;0;0.0115207;0.0115207;0;
291;0.0086188;0.241252;0.0282221;0.0086188;0;0;0;0.0115207;0.0115207;0;
292;0.00862543;0.241434;0.0282504;0.00862543;0;0;0;0.0115207;0.0115207;0;
