day;new_expositions;immune;active_cases_1;new_expositions_1;active_cases_2;new_expositions_2;strain2 %;max_expositions;max_expositions_1;max_expositions_2;
282;0.00281479;0.519842;0.00974041;0.00281479;0;0;0;0.00444197;0.00444197;0;
283;0.00281853;0.519664;0.00974971;0.00281853;0;0;0;0.00444197;0.00444197;0;
284;0.00282243;0.519495;0.00975975;0.00282243;0;0;0;0.00444197;0.00444197;0;
285;0.0028265;0.519334;0.00977051;0.0028265;0;0;0;0.00444197;0.00444197;0;
286;0.00283072;0.519182;0.00978194;0.00283072;0;0;0;0.00444197;0.00444197;0;
287;0.00283508;0.519037;0.00979404;0.00283508;0;0;0;0.00444197;0.00444197;0;
288;0.00283958;0.518901;0.00980675;0.00283958;0;0;0;0.00444197;0.00444197;0;
289;0.0028442;0.518772;0.00982006;0.0028442;0;0;0;0.00444197;0.00444197;0;
290;0.00284895;0.518652;0.00983394;0.00284895;0;0;0;0.00444197;0.00444197;0;
291;0.0028538;0.51854;0.00984836;0.0028538;0;0;0;0.00444197;0.00444197;0;
